,origem,destino,distance,STEPS_Status.FULL_JUMP,STEPS_Status.SINGLE_JUMP,STEPS_Status.SEQUENTIAL
8441,701,449,-252,49,734,749
8442,462,539,77,8,63,78
8443,225,168,-57,63,929,944
8444,809,234,-575,29,411,426
8445,157,581,424,28,410,425
8446,374,336,-38,62,948,963
8447,83,50,-33,64,953,968
8448,945,571,-374,41,612,627
8449,175,278,103,10,89,104
8450,367,954,587,40,573,588
8451,236,642,406,28,392,407
8452,338,789,451,31,437,452
8453,601,869,268,19,254,269
8454,907,986,79,9,65,80
8455,145,478,333,24,319,334
8456,598,341,-257,50,729,744
8457,574,140,-434,38,552,567
8458,637,811,174,14,160,175
8459,759,929,170,13,156,171
8460,136,939,803,53,789,804
8461,632,854,222,17,208,223
8462,370,976,606,41,592,607
8463,791,481,-310,45,676,691
8464,801,615,-186,54,800,815
8465,710,268,-442,38,544,559
8466,444,615,171,14,157,172
8467,966,987,21,4,7,22
8468,382,236,-146,56,840,855
8469,248,520,272,18,258,273
8470,944,985,41,5,27,42
8471,600,998,398,28,384,399
8472,150,88,-62,61,924,939
8473,980,816,-164,54,822,837
8474,710,142,-568,28,418,433
8475,637,223,-414,39,572,587
8476,529,522,-7,64,979,994
8477,296,864,568,37,554,569
8478,789,933,144,10,130,145
8479,631,277,-354,43,632,647
8480,415,858,443,31,429,444
8481,616,812,196,14,182,197
8482,900,291,-609,28,377,392
8483,119,922,803,53,789,804
8484,981,384,-597,28,389,404
8485,795,203,-592,27,394,409
8486,655,369,-286,47,700,715
8487,265,895,630,42,616,631
8488,834,733,-101,59,885,900
8489,688,579,-109,59,877,892
8490,72,986,914,59,900,915
8491,698,909,211,16,197,212
8492,863,83,-780,16,206,221
8493,573,810,237,18,223,238
8494,322,78,-244,49,742,757
8495,16,681,665,44,651,666
8496,198,263,65,6,51,66
8497,928,570,-358,42,628,643
8498,747,286,-461,37,525,540
8499,602,581,-21,64,965,980
8500,14,833,819,54,805,820
8501,806,596,-210,52,776,791
8502,683,704,21,4,7,22
8503,289,702,413,29,399,414
8504,259,828,569,38,555,570
8505,739,634,-105,60,881,896
8506,516,504,-12,64,974,989
8507,110,859,749,50,735,750
8508,115,435,320,21,306,321
8509,665,18,-647,24,339,354
8510,460,324,-136,55,850,865
8511,42,566,524,35,510,525
8512,393,189,-204,52,782,797
8513,489,286,-203,53,783,798
8514,733,501,-232,49,754,769
8515,402,533,131,11,117,132
8516,595,141,-454,36,532,547
8517,361,463,102,9,88,103
8518,927,540,-387,41,599,614
8519,667,99,-568,28,418,433
8520,392,177,-215,51,771,786
8521,70,178,108,9,94,109
8522,112,378,266,19,252,267
8523,535,642,107,10,93,108
8524,583,145,-438,37,548,563
8525,695,563,-132,56,854,869
8526,551,501,-50,62,936,951
8527,411,818,407,29,393,408
8528,207,383,176,12,162,177
8529,572,610,38,5,24,39
8530,265,513,248,17,234,249
8531,69,308,239,19,225,240
8532,859,629,-230,50,756,771
8533,505,73,-432,37,554,569
8534,633,213,-420,38,566,581
8535,912,322,-590,28,396,411
8536,402,112,-290,47,696,711
8537,5,74,69,7,55,70
8538,159,198,39,6,25,40
8539,24,53,29,5,15,30
8540,941,426,-515,33,471,486
8541,412,899,487,34,473,488
8542,557,717,160,11,146,161
8543,818,660,-158,55,828,843
8544,65,915,850,55,836,851
8545,638,252,-386,41,600,615
8546,259,185,-74,61,912,927
8547,844,941,97,8,83,98
8548,76,3,-73,62,913,928
8549,355,466,111,11,97,112
8550,917,442,-475,36,511,526
8551,151,356,205,16,191,206
8552,781,571,-210,52,776,791
8553,879,535,-344,42,642,657
8554,58,492,434,29,420,435
8555,916,857,-59,62,927,942
8556,170,72,-98,59,888,903
8557,43,438,395,28,381,396
8558,915,548,-367,42,619,634
8559,387,293,-94,59,892,907
8560,752,488,-264,47,722,737
8561,982,396,-586,29,400,415
8562,117,618,501,34,487,502
8563,472,795,323,23,309,324
8564,990,859,-131,57,855,870
8565,270,680,410,28,396,411
8566,206,839,633,42,619,634
8567,370,340,-30,63,956,971
8568,648,262,-386,41,600,615
8569,644,354,-290,47,696,711
8570,94,205,111,11,97,112
8571,222,42,-180,53,806,821
8572,711,821,110,10,96,111
8573,258,824,566,38,552,567
8574,821,638,-183,53,803,818
8575,589,785,196,14,182,197
8576,588,813,225,16,211,226
8577,159,206,47,7,33,48
8578,723,391,-332,44,654,669
8579,659,903,244,17,230,245
8580,900,598,-302,46,684,699
8581,656,344,-312,44,674,689
8582,765,878,113,9,99,114
8583,618,872,254,19,240,255
8584,240,846,606,41,592,607
8585,911,931,20,3,6,21
8586,65,889,824,53,810,825
8587,653,610,-43,63,943,958
8588,370,850,480,31,466,481
8589,276,912,636,42,622,637
8590,1,853,852,55,838,853
8591,658,870,212,15,198,213
8592,79,491,412,28,398,413
8593,319,108,-211,52,775,790
8594,815,232,-583,28,403,418
8595,714,41,-673,24,313,328
8596,80,951,871,58,857,872
8597,597,82,-515,33,471,486
8598,77,347,270,20,256,271
8599,322,698,376,25,362,377
8600,842,27,-815,14,171,186
8601,96,158,62,7,48,63
8602,179,392,213,16,199,214
8603,560,877,317,23,303,318
8604,845,128,-717,21,269,284
8605,761,423,-338,44,648,663
8606,175,4,-171,55,815,830
8607,697,99,-598,27,388,403
8608,807,772,-35,63,951,966
8609,805,702,-103,58,883,898
8610,147,221,74,7,60,75
8611,659,279,-380,41,606,621
8612,772,449,-323,45,663,678
8613,606,742,136,10,122,137
8614,657,423,-234,51,752,767
8615,886,158,-728,18,258,273
8616,825,928,103,10,89,104
8617,684,832,148,11,134,149
8618,775,317,-458,37,528,543
8619,468,267,-201,54,785,800
8620,905,497,-408,38,578,593
8621,948,701,-247,49,739,754
8622,336,980,644,42,630,645
8623,466,367,-99,59,887,902
8624,529,538,9,3,3,10
8625,5,503,498,33,484,499
8626,897,876,-21,64,965,980
8627,808,280,-528,31,458,473
8628,760,213,-547,31,439,454
8629,603,118,-485,35,501,516
8630,840,295,-545,32,441,456
8631,484,763,279,21,265,280
8632,373,67,-306,46,680,695
8633,739,425,-314,46,672,687
8634,588,55,-533,32,453,468
8635,788,491,-297,48,689,704
8636,203,649,446,31,432,447
8637,603,220,-383,41,603,618
8638,525,376,-149,56,837,852
8639,184,448,264,18,250,265
8640,492,661,169,13,155,170
8641,60,39,-21,64,965,980
8642,239,441,202,15,188,203
8643,570,308,-262,48,724,739
8644,495,682,187,15,173,188
8645,679,143,-536,30,450,465
8646,217,278,61,7,47,62
8647,971,640,-331,45,655,670
8648,350,974,624,40,610,625
8649,283,612,329,23,315,330
8650,116,691,575,40,561,576
8651,223,751,528,34,514,529
8652,942,648,-294,46,692,707
8653,608,998,390,27,376,391
8654,274,110,-164,54,822,837
8655,698,78,-620,26,366,381
8656,774,910,136,10,122,137
8657,541,291,-250,50,736,751
8658,207,86,-121,59,865,880
8659,834,397,-437,38,549,564
8660,972,944,-28,63,958,973
8661,237,376,139,12,125,140
8662,795,671,-124,57,862,877
8663,937,355,-582,28,404,419
8664,813,726,-87,59,899,914
8665,681,698,17,3,3,18
8666,963,320,-643,25,343,358
8667,76,85,9,3,3,10
8668,940,358,-582,28,404,419
8669,747,841,94,9,80,95
8670,364,220,-144,55,842,857
8671,825,105,-720,19,266,281
8672,234,770,536,35,522,537
8673,704,232,-472,34,514,529
8674,231,395,164,12,150,165
8675,284,616,332,23,318,333
8676,4,189,185,14,171,186
8677,902,216,-686,22,300,315
8678,522,689,167,14,153,168
8679,770,184,-586,29,400,415
8680,714,855,141,12,127,142
8681,868,517,-351,43,635,650
8682,799,900,101,9,87,102
8683,834,551,-283,48,703,718
8684,3,1,-2,65,984,999
8685,738,465,-273,49,713,728
8686,123,645,522,35,508,523
8687,696,442,-254,49,732,747
8688,111,986,875,58,861,876
8689,846,924,78,8,64,79
8690,106,294,188,14,174,189
8691,452,908,456,30,442,457
8692,321,159,-162,55,824,839
8693,274,323,49,5,35,50
8694,114,97,-17,65,969,984
8695,877,707,-170,55,816,831
8696,355,533,178,13,164,179
8697,892,473,-419,39,567,582
8698,555,280,-275,48,711,726
8699,388,7,-381,42,605,620
8700,496,765,269,20,255,270
8701,23,807,784,50,770,785
8702,602,745,143,13,129,144
8703,273,506,233,17,219,234
8704,89,548,459,32,445,460
8705,199,760,561,37,547,562
8706,502,970,468,31,454,469
8707,41,203,162,12,148,163
8708,239,212,-27,64,959,974
8709,296,208,-88,58,898,913
8710,157,679,522,35,508,523
8711,981,606,-375,41,611,626
8712,102,664,562,37,548,563
8713,670,288,-382,41,604,619
8714,982,873,-109,59,877,892
8715,4,152,148,11,134,149
8716,347,837,490,33,476,491
8717,46,303,257,18,243,258
8718,981,19,-962,5,24,39
8719,973,242,-731,20,255,270
8720,377,112,-265,50,721,736
8721,416,857,441,30,427,442
8722,771,144,-627,26,359,374
8723,946,55,-891,10,95,110
8724,305,84,-221,52,765,780
8725,330,274,-56,60,930,945
8726,148,560,412,28,398,413
8727,745,331,-414,39,572,587
8728,661,645,-16,63,970,985
8729,831,606,-225,52,761,776
8730,872,316,-556,30,430,445
8731,813,211,-602,28,384,399
8732,69,629,560,36,546,561
8733,597,874,277,20,263,278
8734,133,102,-31,63,955,970
8735,179,613,434,29,420,435
8736,418,400,-18,64,968,983
8737,672,791,119,11,105,120
8738,371,372,1,2,2,2
8739,226,347,121,10,107,122
8740,653,480,-173,55,813,828
8741,356,597,241,17,227,242
8742,227,353,126,11,112,127
8743,248,938,690,45,676,691
8744,424,13,-411,40,575,590
8745,186,8,-178,54,808,823
8746,230,833,603,41,589,604
8747,515,809,294,21,280,295
8748,98,3,-95,59,891,906
8749,603,9,-594,28,392,407
8750,325,59,-266,49,720,735
8751,52,369,317,23,303,318
8752,452,541,89,8,75,90
8753,62,809,747,50,733,748
8754,512,439,-73,62,913,928
8755,940,651,-289,48,697,712
8756,707,520,-187,54,799,814
8757,464,792,328,22,314,329
8758,335,942,607,42,593,608
8759,298,747,449,30,435,450
8760,401,70,-331,45,655,670
8761,123,631,508,34,494,509
8762,949,322,-627,26,359,374
8763,806,308,-498,34,488,503
8764,484,295,-189,54,797,812
8765,853,102,-751,18,235,250
8766,663,273,-390,40,596,611
8767,528,234,-294,46,692,707
8768,282,446,164,12,150,165
8769,45,510,465,31,451,466
8770,861,571,-290,47,696,711
8771,646,606,-40,61,946,961
8772,562,261,-301,47,685,700
8773,592,879,287,22,273,288
8774,675,83,-592,27,394,409
8775,863,245,-618,27,368,383
8776,736,784,48,4,34,49
8777,845,959,114,9,100,115
8778,705,392,-313,47,673,688
8779,50,575,525,36,511,526
8780,744,693,-51,62,935,950
8781,394,935,541,37,527,542
8782,51,448,397,28,383,398
8783,464,233,-231,50,755,770
8784,768,841,73,7,59,74
8785,597,175,-422,38,564,579
8786,977,879,-98,59,888,903
8787,617,599,-18,64,968,983
8788,761,239,-522,33,464,479
8789,186,180,-6,64,980,995
8790,570,34,-536,30,450,465
8791,358,375,17,3,3,18
8792,945,375,-570,30,416,431
8793,636,837,201,15,187,202
8794,150,295,145,11,131,146
8795,297,463,166,13,152,167
8796,454,354,-100,58,886,901
8797,148,981,833,54,819,834
8798,231,546,315,23,301,316
8799,234,550,316,22,302,317
8800,560,288,-272,47,714,729
8801,580,666,86,8,72,87
8802,762,186,-576,28,410,425
8803,161,690,529,35,515,530
8804,646,37,-609,28,377,392
8805,318,538,220,16,206,221
8806,658,206,-452,36,534,549
8807,492,876,384,25,370,385
8808,143,468,325,23,311,326
8809,454,455,1,2,2,2
8810,459,63,-396,40,590,605
8811,682,263,-419,39,567,582
8812,411,493,82,7,68,83
8813,504,2,-502,33,484,499
8814,890,816,-74,61,912,927
8815,123,92,-31,63,955,970
8816,890,565,-325,45,661,676
8817,204,409,205,16,191,206
8818,821,766,-55,61,931,946
8819,911,166,-745,20,241,256
8820,311,161,-150,55,836,851
8821,582,415,-167,54,819,834
8822,465,114,-351,43,635,650
8823,24,720,696,45,682,697
8824,393,884,491,34,477,492
8825,714,637,-77,61,909,924
8826,692,223,-469,36,517,532
8827,668,382,-286,47,700,715
8828,949,579,-370,42,616,631
8829,174,136,-38,62,948,963
8830,32,284,252,18,238,253
8831,384,572,188,14,174,189
8832,107,833,726,48,712,727
8833,493,625,132,10,118,133
8834,507,361,-146,56,840,855
8835,44,48,4,2,2,5
8836,460,40,-420,38,566,581
8837,116,801,685,46,671,686
8838,499,60,-439,37,547,562
8839,342,4,-338,44,648,663
8840,821,948,127,12,113,128
8841,787,949,162,12,148,163
8842,710,426,-284,47,702,717
8843,859,912,53,6,39,54
8844,326,940,614,41,600,615
8845,498,188,-310,45,676,691
8846,13,439,426,29,412,427
8847,416,801,385,26,371,386
8848,242,855,613,41,599,614
8849,789,225,-564,29,422,437
8850,978,611,-367,42,619,634
8851,836,587,-249,51,737,752
8852,560,883,323,23,309,324
8853,553,465,-88,58,898,913
8854,10,641,631,43,617,632
8855,417,139,-278,47,708,723
8856,709,555,-154,56,832,847
8857,878,586,-292,46,694,709
8858,373,333,-40,61,946,961
8859,979,804,-175,54,811,826
8860,447,722,275,20,261,276
8861,162,17,-145,57,841,856
8862,998,362,-636,25,350,365
8863,954,866,-88,58,898,913
8864,608,637,29,5,15,30
8865,274,673,399,29,385,400
8866,690,991,301,22,287,302
8867,683,61,-622,26,364,379
8868,527,490,-37,63,949,964
8869,302,59,-243,50,743,758
8870,15,366,351,26,337,352
8871,256,323,67,7,53,68
8872,850,122,-728,18,258,273
8873,416,436,20,3,6,21
8874,693,63,-630,25,356,371
8875,336,330,-6,64,980,995
8876,74,999,925,61,911,926
8877,178,881,703,48,689,704
8878,643,831,188,14,174,189
8879,448,305,-143,56,843,858
8880,503,112,-391,40,595,610
8881,70,752,682,45,668,683
8882,819,362,-457,38,529,544
8883,987,199,-788,15,198,213
8884,435,613,178,13,164,179
8885,727,788,61,7,47,62
8886,653,394,-259,49,727,742
8887,352,569,217,16,203,218
8888,777,468,-309,46,677,692
8889,418,216,-202,53,784,799
8890,569,624,55,7,41,56
8891,391,532,141,12,127,142
8892,893,231,-662,23,324,339
8893,165,250,85,8,71,86
8894,287,714,427,30,413,428
8895,593,352,-241,51,745,760
8896,945,429,-516,32,470,485
8897,494,12,-482,35,504,519
8898,650,852,202,15,188,203
8899,285,23,-262,48,724,739
8900,678,95,-583,28,403,418
8901,587,365,-222,51,764,779
8902,797,632,-165,55,821,836
8903,409,22,-387,41,599,614
8904,345,851,506,34,492,507
8905,689,641,-48,61,938,953
8906,716,384,-332,44,654,669
8907,704,66,-638,25,348,363
8908,563,852,289,20,275,290
8909,899,308,-591,28,395,410
8910,860,950,90,8,76,91
8911,91,74,-17,65,969,984
8912,332,99,-233,52,753,768
8913,896,337,-559,30,427,442
8914,209,700,491,34,477,492
8915,19,795,776,50,762,777
8916,588,195,-393,42,593,608
8917,380,896,516,34,502,517
8918,146,169,23,5,9,24
8919,197,219,22,4,8,23
8920,31,187,156,12,142,157
8921,998,744,-254,49,732,747
8922,500,666,166,13,152,167
8923,5,798,793,52,779,794
8924,152,159,7,4,5,8
8925,555,971,416,27,402,417
8926,477,98,-379,42,607,622
8927,620,453,-167,54,819,834
8928,544,658,114,9,100,115
8929,30,232,202,15,188,203
8930,543,265,-278,47,708,723
8931,861,746,-115,58,871,886
8932,605,435,-170,55,816,831
8933,835,257,-578,29,408,423
8934,48,918,870,57,856,871
8935,138,646,508,34,494,509
8936,896,676,-220,51,766,781
8937,623,543,-80,59,906,921
8938,192,514,322,22,308,323
8939,549,660,111,11,97,112
8940,985,348,-637,26,349,364
8941,824,503,-321,46,665,680
8942,712,393,-319,45,667,682
8943,770,409,-361,44,625,640
8944,34,643,609,40,595,610
8945,661,461,-200,51,786,801
8946,641,232,-409,41,577,592
8947,561,82,-479,35,507,522
8948,187,742,555,38,541,556
8949,934,824,-110,58,876,891
8950,237,518,281,20,267,282
8951,553,953,400,26,386,401
8952,667,985,318,23,304,319
8953,154,953,799,54,785,800
8954,802,904,102,9,88,103
8955,150,969,819,54,805,820
8956,494,492,-2,65,984,999
8957,716,223,-493,35,493,508
8958,989,326,-663,23,323,338
8959,41,558,517,35,503,518
8960,372,886,514,34,500,515
8961,12,656,644,42,630,645
8962,493,986,493,34,479,494
8963,954,471,-483,35,503,518
8964,189,486,297,21,283,298
8965,34,948,914,59,900,915
8966,90,2,-88,58,898,913
8967,338,370,32,3,18,33
8968,724,526,-198,52,788,803
8969,988,362,-626,26,360,375
8970,469,708,239,19,225,240
8971,15,803,788,51,774,789
8972,504,869,365,26,351,366
8973,535,190,-345,45,641,656
8974,480,568,88,7,74,89
8975,710,891,181,14,167,182
8976,851,51,-800,14,186,201
8977,903,19,-884,9,102,117
8978,832,907,75,8,61,76
8979,258,80,-178,54,808,823
8980,163,179,16,2,2,17
8981,13,265,252,18,238,253
8982,153,378,225,16,211,226
8983,430,384,-46,62,940,955
8984,838,730,-108,58,878,893
8985,971,970,-1,66,985,1000
8986,843,50,-793,17,193,208
8987,889,496,-393,42,593,608
8988,302,67,-235,51,751,766
8989,20,54,34,4,20,35
8990,50,254,204,15,190,205
8991,895,258,-637,26,349,364
8992,233,313,80,6,66,81
8993,961,529,-432,37,554,569
8994,899,808,-91,60,895,910
8995,300,102,-198,52,788,803
8996,582,914,332,23,318,333
8997,624,91,-533,32,453,468
8998,859,953,94,9,80,95
8999,99,667,568,37,554,569
9000,877,44,-833,14,153,168
9001,382,247,-135,56,851,866
9002,158,421,263,20,249,264
9003,86,227,141,12,127,142
9004,733,780,47,7,33,48
9005,150,949,799,54,785,800
9006,9,47,38,5,24,39
9007,773,675,-98,59,888,903
9008,738,983,245,18,231,246
9009,179,347,168,12,154,169
9010,917,431,-486,34,500,515
9011,808,685,-123,58,863,878
9012,902,421,-481,36,505,520
9013,505,284,-221,52,765,780
9014,188,970,782,52,768,783
9015,608,860,252,18,238,253
9016,137,784,647,44,633,648
9017,518,65,-453,37,533,548
9018,81,25,-56,60,930,945
9019,274,524,250,18,236,251
9020,96,899,803,53,789,804
9021,732,349,-383,41,603,618
9022,83,625,542,37,528,543
9023,367,617,250,18,236,251
9024,652,607,-45,63,941,956
9025,712,616,-96,58,890,905
9026,373,464,91,9,77,92
9027,710,460,-250,50,736,751
9028,923,80,-843,13,143,158
9029,119,90,-29,64,957,972
9030,393,123,-270,48,716,731
9031,153,899,746,49,732,747
9032,658,5,-653,25,333,348
9033,84,327,243,18,229,244
9034,756,766,10,3,4,11
9035,302,287,-15,64,971,986
9036,241,961,720,46,706,721
9037,815,408,-407,39,579,594
9038,653,309,-344,42,642,657
9039,966,707,-259,49,727,742
9040,768,731,-37,63,949,964
9041,447,549,102,9,88,103
9042,195,671,476,32,462,477
9043,779,275,-504,32,482,497
9044,952,145,-807,14,179,194
9045,768,835,67,7,53,68
9046,720,595,-125,58,861,876
9047,619,338,-281,49,705,720
9048,192,400,208,14,194,209
9049,849,629,-220,51,766,781
9050,569,893,324,22,310,325
9051,864,858,-6,64,980,995
9052,241,890,649,43,635,650
9053,813,645,-168,53,818,833
9054,127,244,117,10,103,118
9055,84,325,241,17,227,242
9056,1,298,297,21,283,298
9057,522,155,-367,42,619,634
9058,15,148,133,11,119,134
9059,579,223,-356,42,630,645
9060,728,927,199,16,185,200
9061,226,939,713,47,699,714
9062,634,994,360,24,346,361
9063,636,574,-62,61,924,939
9064,861,976,115,10,101,116
9065,997,693,-304,45,682,697
9066,438,565,127,12,113,128
9067,933,170,-763,18,223,238
9068,809,831,22,4,8,23
9069,926,103,-823,13,163,178
9070,625,448,-177,55,809,824
9071,473,794,321,22,307,322
9072,675,334,-341,44,645,660
9073,43,388,345,24,331,346
9074,894,149,-745,20,241,256
9075,330,354,24,3,10,25
9076,410,935,525,36,511,526
9077,415,837,422,29,408,423
9078,566,43,-523,33,463,478
9079,758,295,-463,36,523,538
9080,962,476,-486,34,500,515
9081,74,191,117,10,103,118
9082,140,196,56,5,42,57
9083,180,476,296,20,282,297
9084,950,539,-411,40,575,590
9085,275,720,445,31,431,446
9086,47,510,463,33,449,464
9087,243,558,315,23,301,316
9088,694,919,225,16,211,226
9089,23,732,709,47,695,710
9090,205,659,454,31,440,455
9091,502,429,-73,62,913,928
9092,485,409,-76,60,910,925
9093,723,827,104,8,90,105
9094,805,903,98,8,84,99
9095,209,203,-6,64,980,995
9096,349,925,576,37,562,577
9097,538,968,430,30,416,431
9098,909,227,-682,23,304,319
9099,310,534,224,15,210,225
9100,679,400,-279,47,707,722
9101,465,29,-436,37,550,565
9102,167,268,101,9,87,102
9103,550,657,107,10,93,108
9104,139,751,612,40,598,613
9105,346,997,651,44,637,652
9106,787,498,-289,48,697,712
9107,2,928,926,61,912,927
9108,196,369,173,14,159,174
9109,247,850,603,41,589,604
9110,903,966,63,8,49,64
9111,510,700,190,15,176,191
9112,65,194,129,10,115,130
9113,643,997,354,24,340,355
9114,459,226,-233,52,753,768
9115,100,407,307,22,293,308
9116,447,798,351,26,337,352
9117,539,389,-150,55,836,851
9118,16,269,253,19,239,254
9119,708,818,110,10,96,111
9120,608,348,-260,48,726,741
9121,206,282,76,7,62,77
9122,169,755,586,39,572,587
9123,324,958,634,42,620,635
9124,11,765,754,49,740,755
9125,509,942,433,29,419,434
9126,180,938,758,50,744,759
9127,487,840,353,24,339,354
9128,836,740,-96,58,890,905
9129,789,344,-445,38,541,556
9130,182,247,65,6,51,66
9131,399,852,453,31,439,454
9132,674,957,283,21,269,284
9133,25,521,496,32,482,497
9134,241,312,71,8,57,72
9135,781,799,18,3,4,19
9136,267,784,517,35,503,518
9137,860,552,-308,45,678,693
9138,18,986,968,62,954,969
9139,469,706,237,18,223,238
9140,987,40,-947,6,39,54
9141,33,54,21,4,7,22
9142,647,580,-67,61,919,934
9143,856,87,-769,18,217,232
9144,740,427,-313,47,673,688
9145,987,907,-80,59,906,921
9146,709,9,-700,21,286,301
9147,368,42,-326,44,660,675
9148,998,740,-258,49,728,743
9149,401,111,-290,47,696,711
9150,255,576,321,22,307,322
9151,20,613,593,39,579,594
9152,997,547,-450,37,536,551
9153,371,995,624,40,610,625
9154,48,663,615,42,601,616
9155,363,462,99,9,85,100
9156,559,603,44,5,30,45
9157,334,79,-255,49,731,746
9158,734,196,-538,32,448,463
9159,236,429,193,14,179,194
9160,75,522,447,32,433,448
9161,375,249,-126,57,860,875
9162,544,146,-398,40,588,603
9163,610,787,177,13,163,178
9164,783,967,184,13,170,185
9165,362,622,260,18,246,261
9166,942,703,-239,50,747,762
